Feature,Target
37.454011884736246,107.05258946961222
95.07143064099162,266.4402849946379
73.1993941811405,202.5027238347118
59.86584841970366,153.89558449263512
15.601864044243651,40.020513397125555
15.599452033620265,53.917821799115714
5.8083612168199465,11.318570971843444
86.61761457749351,244.8586241022773
60.11150117432088,172.07315414301507
70.80725777960456,182.32638792796436
2.0584494295802447,-1.985221716958165
96.99098521619943,266.0161867821527
83.24426408004217,216.96526174757926
21.233911067827616,75.46294078930366
18.182496720710063,39.51196521383149
18.34045098534338,49.85737723382072
30.42422429595377,86.11299773706625
52.475643163223786,141.65891384570688
43.194501864211574,113.48559994573651
29.122914019804192,89.03578437298547
61.18528947223795,152.28701938676892
13.949386065204184,43.44967031279752
29.214464853521815,84.23911845092353
36.63618432936917,106.73484916401043
45.606998421703594,131.1336448351479
78.51759613930136,195.0475694298747
19.967378215835975,44.57730383223372
51.42344384136116,151.335377822388
59.24145688620425,161.4267823353065
4.645041271999773,14.127737814433896
60.75448519014384,177.39773273058483
17.052412368729154,53.78777726475147
6.505159298527952,38.055870086958144
94.88855372533332,247.89656912743442
96.56320330745594,272.0154875174597
80.83973481164611,229.6527454535473
30.46137691733707,83.66380080855194
9.767211400638388,44.13373801113953
68.42330265121569,187.5120161238907
44.01524937396013,133.72443901022382
12.203823484477883,30.860324105393662
49.51769101112702,140.65474212780194
3.4388521115218396,29.18137514730048
90.9320402078782,219.74270565546436
25.87799816000169,62.862410273346484
66.2522284353982,155.23824931089447
31.171107608941096,85.23370067790715
52.00680211778108,147.19242785241232
54.67102793432797,161.7011403567802
18.485445552552704,56.95456168557951
96.95846277645586,268.6823123968526
77.51328233611146,189.98219125812972
93.9498941564189,227.8409109974957
89.48273504276489,233.15136061794604
59.78999788110851,163.31564919216436
92.18742350231169,240.14161127483828
8.84925020519195,11.44870451258111
19.59828624191452,58.104515209658416
4.522728891053807,8.262127222585985
32.53303307632643,98.02930817911647
38.8677289689482,110.83530488333898
27.134903177389592,68.43846008020043
82.87375091519293,212.0457081146154
35.67533266935893,88.59619645450782
28.093450968738075,79.60683644911347
54.26960831582485,155.2254439945745
14.092422497476264,35.37379578033522
80.21969807540397,215.58971034368838
7.455064367977082,23.335084736218295
98.68869366005173,248.7930058275059
77.22447692966574,201.99088872461877
19.87156815341724,49.32649715934936
0.5522117123602399,5.844036227428779
81.54614284548342,201.88657818782005
70.68573438476172,206.3615872910682
72.90071680409874,192.60442752996414
77.12703466859458,195.82033159156057
7.4044651734090365,30.650962040864812
35.84657285442726,98.49315163915985
11.586905952512971,36.7575688859502
86.31034258755935,231.91752346933262
62.329812682755794,173.3996088073625
33.08980248526492,87.41949473705702
6.355835028602364,20.13140516505911
31.09823217156622,84.99506345739911
32.518332202674706,68.27661885933092
72.96061783380641,177.24963396253048
63.75574713552131,183.05811051324852
88.72127425763266,248.2528627790945
47.22149251619493,125.56337089492354
11.959424593830171,45.66413111513309
71.3244787222995,191.4236983511841
76.07850486168974,230.98507023877673
56.127719756949624,161.51504850671984
77.0967179954561,201.4626190738326
49.379559636439076,123.89349468509344
52.27328293819941,124.6187441429228
42.75410183585496,118.91989094830963
2.541912674409519,8.791274233180765
10.789142699330444,22.75031965234937
3.142918568673425,11.391567579258298
63.64104112637804,158.28712277980114
31.435598107632668,105.4604116198073
50.85706911647028,145.9590703606702
90.7566473926093,236.81189206835705
24.929222914887493,87.122498676119
41.038292303562976,113.36941383538363
75.55511385430486,190.27494262247953
22.879816549162246,82.4307821456022
7.697990982879299,34.634077894044836
28.9751452913768,72.06540168517743
16.122128725400444,48.40193503266503
92.96976523425731,233.6682305517957
80.8120379564417,198.2020975814609
63.34037565104234,177.6127146029223
87.14605901877177,246.95931395163072
80.36720768991145,196.9323434865872
18.657005888603585,62.27220708841467
89.25589984899777,226.63332393127615
53.93422419156507,139.9643066412657
80.74401551640625,205.93609954862694
89.60912999234932,225.38291728407515
31.800347497186387,89.98608502241423
11.005192452767677,29.20347996780881
22.793516254194166,69.6883588932838
42.71077886262563,116.27456606207271
81.80147659224932,212.11421101195918
86.07305832563435,216.10700919366988
0.6952130531190703,5.970319327114349
51.07473025775657,145.240737902649
41.7411003148779,119.36192266343855
22.210781047073024,55.75140016969704
11.98653673336828,40.95966488771296
33.7615171403628,101.91766408462489
94.29097039125192,229.03337316691608
32.320293202075526,96.23433492898816
51.87906217433661,133.07141784638304
70.30189588951778,191.46072640972605
36.3629602379294,93.27480902939833
97.17820827209607,234.89669967359498
96.24472949421113,234.3363993566962
25.178229582536417,73.42642342295485
49.72485058923854,136.90935149031117
30.087830981676966,76.17641120314833
28.484049437746762,87.59604818214065
3.6886947354532795,2.606536215943599
60.956433397989684,161.73028550850105
50.26790232288615,123.55959380959081
5.147875124998935,16.351326734475744
27.864646423661142,80.135602772317
90.82658859666537,228.4623378388239
23.95618906669724,66.04491722444486
14.48948720912231,56.28664611495017
48.9452760277563,126.59427137415926
98.56504541106007,264.76953464830154
24.20552715115004,59.216749331298914
67.21355474058785,183.33192863062246
76.16196153287176,214.8205900387584
23.763754399239968,44.692940996827026
72.82163486118596,184.0851345982601
36.77831327192532,107.7165044516187
63.23058305935795,166.04600378796493
63.35297107608947,172.09388642393677
53.57746840747585,137.90381915153142
9.02897700544083,33.43834038833107
83.5302495589238,217.2688515433887
32.07800649717358,101.87283685953203
18.651851039985424,59.173836032975686
4.077514155476392,23.569812009443
59.08929431882418,153.6044661358358
67.75643618422824,174.51502821984565
1.6587828927856152,9.821375353767829
51.2093058299281,141.9677859986032
22.649577519793795,62.41409899128186
64.51727904094498,174.19094617132657
17.436642900499145,74.34561523770225
69.09377381024659,191.4456815599334
38.67353463005374,103.42360125345593
93.67299887367345,256.1946364058231
13.752094414599325,40.2994823062828
34.10663510502585,74.88534241078608
11.347352124058908,28.287517200973234
92.46936182785628,222.46548535938214
87.7339353380981,225.81970350483218
25.79416277151556,74.66959072068443
65.99840460341791,191.7603846312976
81.72222002012158,217.5748237879456
55.52008115994623,146.60919761177695
52.965057835600646,150.7067004008365
24.18522909004517,48.35171963503407
9.310276780589922,35.63183753256047
89.72157579533267,242.01259142720136
90.04180571633304,220.3186518330342
63.31014572732679,179.71290475038626
33.90297910487007,98.14241183711931
34.92095746126609,93.14951451415722
72.59556788702393,197.8167383786227
89.71102599525771,256.98449356618823
88.70864242651173,233.59026861686428
77.98755458576238,207.45109232740933
64.20316461542878,165.9143025431695
8.413996499504883,22.53654755411429
16.162871409461378,58.710536689095896
89.85541885270793,226.07770887268114
60.642905965958995,162.3229272870914
0.9197051616629648,7.522688436506246
10.147154286603211,40.15768397397195
66.35017691080559,179.21206332988345
0.5061583846218687,21.640795404133662
16.080805141749867,45.10184886582719
54.87337893665861,144.4846979887128
69.18951976926932,173.18616226535025
65.19612595026005,168.54738227488903
22.42693094605598,69.84033229558847
71.2179221347536,195.61469150333753
23.724908749680008,60.09061863242377
32.539969815926774,100.04598374087354
74.64914051180241,210.17922986755556
64.96328990472146,176.54257379404066
84.9223410494178,241.07381074912516
65.76128923003434,166.6653310840501
56.830860333547164,139.63060380075373
9.367476782809248,15.631489467980334
36.77158030594335,116.88939387975022
26.520236768172545,82.84424848397194
24.398964337908357,70.44156413566633
97.30105547524455,256.0523249513096
39.30977246667604,97.01954069370633
89.20465551771133,257.46915859044657
63.11386259972629,169.076868319068
79.48113035416485,209.79677383146105
50.26370931051921,142.91693951528495
57.69038846263591,159.0360634739569
49.25176938188639,135.3682636975073
19.52429877980445,50.90600239505801
72.24521152615053,195.32771238673627
28.07723624408558,99.01333557496429
2.431596643145384,29.533192069413232
64.54722959071678,187.29994024318592
17.711067940704893,49.16551308745038
94.04585843529144,235.2185978856428
95.39285770025873,247.22427504965034
91.48643902204485,239.2733466779991
37.01587002554444,113.48159024857058
1.5456616528867428,-3.060492164931336
92.83185625877253,257.37514384153747
42.81841483173143,115.46595809353869
96.66548190436696,247.3948940614432
96.36199770892529,240.78395051971154
85.300945546736,206.7037971481823
29.444889206958567,91.84392885701556
38.50977286019253,107.00761182236536
85.11366715168569,209.88455888180368
31.692200515627768,76.27971356843327
16.94927466860925,49.01533967862184
55.68012624583501,165.89053086748146
93.6154774160781,241.44278002655918
69.6029796674973,168.97601963756216
57.0061170089365,150.05786188148178
9.717649377076853,31.56688774521543
61.500722669916975,136.78294024537672
99.00538501042632,256.9705138608877
14.008401523652402,42.71165850704422
51.832965236373674,146.54447673906836
87.73730719279554,247.8328289314423
74.07686177542044,206.45780473402866
69.7015740995268,181.56504834326867
70.24840839871092,174.5557619093606
35.94911512197552,125.6063858374374
29.359184426449335,83.99014540626823
80.93611554785136,212.47958178875788
81.01133946791808,212.28709779869519
86.70723185801037,228.74892725270448
91.32405525564712,236.86653401987837
51.13423988609378,132.0989796464321
50.15162946871996,129.910484259396
79.82951789667752,209.24626203953383
64.99639307777652,167.05673498310364
70.19668772577033,178.3632614876542
79.57926694361011,210.01246963594423
89.00053418175663,229.95156328018302
33.79951568515358,109.53871909871083
37.5582952639944,77.38604007605589
9.3981939840869,44.41055347944187
57.8280140996174,167.03088717401977
3.5942273796742086,-1.7483338748959731
46.55980181324602,122.97262859231157
54.26446347075766,141.94675001693625
28.65412521282844,67.56019608489288
59.08332605690107,149.9301482663439
3.050024993904943,6.519304030104069
3.7348188749214417,36.85975162153983
82.26005606596583,225.00692409638918
36.019064141126286,112.7632113027573
12.706051265188478,48.981848803403544
52.224326005480435,129.27029730152879
76.99935530986109,197.25318561185497
21.582102749684317,68.84900248648997
62.28904758190003,153.5013408658306
8.5347464993768,38.46685055016588
5.16817211686077,20.517176310570576
53.1354631568148,139.09044981654102
54.06351216101065,152.26838008456153
63.742990149820656,173.80010848941205
72.60913337226616,187.9131717724746
97.58520794625346,265.55631789927617
51.630034830119534,128.26445379929984
32.2956472941246,96.89847430475413
79.51861947687037,214.72756127185977
27.083225126207424,74.61259842237865
43.89714207056361,123.0041853988302
7.845638134226595,17.10295957171346
2.535074341545751,25.57795604593339
96.26484146779251,248.81308230505138
83.59801205122058,213.76779992286106
69.59742060936979,194.48364378179338
40.89529444142699,105.19479919813988
17.329432007084577,39.23896705407584
15.643704267108605,33.542968932532474
25.024289816459532,78.62082405460522
54.92266647061205,134.50237265156727
71.45959227000624,206.19692249485925
66.01973767177313,154.23005010059558
27.993389694594285,96.94803791938608
95.48652806631941,250.8264948378247
73.78969166957685,193.50709805523823
55.43540525114007,143.1393222597607
61.17207462343522,166.92154770210877
41.96000624277899,114.52366858269899
24.773098950115745,82.96576619545458
35.597267865126156,100.1354461494358
75.78461104643691,200.96454523071105
1.4393488629755868,9.962250035300407
11.607264050691624,38.448703889518384
4.600264202175275,24.57867819435878
4.072880231897013,3.0805166531762787
85.54605840110072,210.38329178169468
70.36578593800236,193.34710578523305
47.41738290873252,130.25211165311072
9.783416065100148,32.618706799223574
49.16158751168324,133.08830810986203
47.34717707805657,131.84375974875815
17.320186991001517,47.90287067441018
43.385164923797305,110.67986505547013
39.85047343973734,111.58463615032018
61.585009805221645,154.1787967369038
63.50936508676438,172.85594027405568
4.530400977204452,4.3001664006327225
37.46126146264712,113.94471002987424
62.58599157142364,171.19095375268952
50.31362585800877,138.3443619881607
85.64898411883223,233.94937013653572
65.8693631618945,191.32815234936203
16.29344270814297,60.87730742053873
7.056874740042984,9.233444536791009
64.24192782063156,157.80904988422188
2.6511310541621813,10.379641858448664
58.57755812734633,156.70480582047418
94.02302414249576,250.2341505609306
57.5474177875879,146.61110633743507
38.816992620652194,108.91014919640126
64.32882184423532,163.2682252870551
45.825289049151664,118.44804459295968
54.56167893159349,132.33758636050152
94.14648087765252,236.13386973302224
38.610263780077425,93.00881339403023
96.11905638239142,240.5389084262052
90.53506419560637,246.87407845509432
19.579113478929642,49.45379480900468
6.9361300875165455,53.664145867165274
10.077800137742665,40.127679353165554
1.8221825651549728,16.40381764983617
9.44429607559284,25.027162387169966
68.30067734163569,187.75479214817915
7.118864846022898,22.04078385267951
31.89756302937613,90.96400571989393
84.48753109694546,246.8196731250516
2.3271935735825866,14.857384936709966
81.44684825889358,225.1098539100907
28.185477477339994,73.4319294420911
11.816482762165625,39.191322000444444
69.67371653641507,201.8922976973928
62.8942846779884,160.96604111709334
87.74720135270529,247.49248896173253
73.50710438038858,200.84528030552622
80.34809303848486,205.24556483726948
28.203457257130648,86.83272053338182
17.743954377972283,64.08543044119801
75.06147516408583,203.87178753238655
80.6834739267264,196.00643761791144
99.05051420006733,250.35491374191963
41.26176769114265,110.67923287234159
37.201808579278314,102.26018715719533
77.64129607419969,210.309961161006
34.08035402530179,96.97789507258702
93.07573256035647,229.33588781379018
85.84127518430118,228.4051664708126
42.89940273750184,123.35436429659283
75.08710677914974,203.31567142718472
75.45428740846823,209.4435257767168
10.31238688359326,44.120188754472196
90.25529066795667,240.23002746217605
50.525237244785714,135.6114359973778
82.64574661077417,200.0047571917755
32.00496010306117,94.30858244897878
89.55232284962005,235.95768399568124
38.92016787341631,110.01620805549452
1.083765148029836,-0.05807288812850331
90.53819764192636,225.53492870073325
9.128667678613356,43.35319772986243
31.93136375904149,89.43285785903717
95.0061967050805,254.33049873642747
95.06071469375561,247.93497049569362
57.34378881232861,153.657033425779
63.183721216979926,177.34214110220978
44.84455219783198,116.95093321240621
29.321077169806454,84.26390069392598
32.8664545369916,87.54338345542857
67.25184560770384,173.78465174493644
75.237452943768,195.00191112473362
